precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),weather_code (wmo code),temperature_2m_mean (°C),wind_speed_10m_max (km/h),date,minimum_traffic_index,maximum_traffic_index,average_traffic_index
0.1,0.1,0.0,1.0,51,22.4,26.1,2019-09-12,1,58,26.552083333333332
0.0,0.0,0.0,0.0,3,22.6,36.6,2019-09-13,2,69,30.75438596491228
0.0,0.0,0.0,0.0,1,22.8,30.7,2019-09-14,1,54,27.197916666666664
1.0,1.0,0.0,5.0,51,21.5,32.2,2019-09-15,1,45,21.100694444444443
0.0,0.0,0.0,0.0,3,20.6,21.3,2019-09-16,1,58,24.878472222222225
0.0,0.0,0.0,0.0,3,20.6,14.4,2019-09-17,1,58,26.378472222222225
0.0,0.0,0.0,0.0,0,22.3,15.7,2019-09-18,1,62,27.3588850174216
0.0,0.0,0.0,0.0,3,22.0,29.3,2019-09-19,1,63,27.909722222222225
7.8,7.8,0.0,13.0,61,18.5,26.3,2019-09-20,1,80,37.625
0.3,0.3,0.0,3.0,51,16.8,24.9,2019-09-21,1,62,29.055555555555557
0.0,0.0,0.0,0.0,2,15.9,19.6,2019-09-22,1,54,22.819787985865723
0.0,0.0,0.0,0.0,3,16.6,9.2,2019-09-23,1,60,25.46341463414634
4.4,4.4,0.0,5.0,55,19.1,20.2,2019-09-24,1,67,28.06620209059233
0.3,0.3,0.0,1.0,51,19.4,14.7,2019-09-25,1,54,26.340350877192986
0.0,0.0,0.0,0.0,3,19.6,10.8,2019-09-26,1,67,27.552083333333332
1.3,1.3,0.0,7.0,51,20.1,12.7,2019-09-27,1,62,28.10763888888889
0.0,0.0,0.0,0.0,3,19.0,18.9,2019-09-28,1,56,25.56794425087108
0.0,0.0,0.0,0.0,0,19.3,11.6,2019-09-29,1,53,21.340425531914892
0.0,0.0,0.0,0.0,0,20.1,9.5,2019-09-30,1,58,25.478873239436616
0.0,0.0,0.0,0.0,0,21.6,21.3,2019-10-01,1,67,27.527777777777775
0.0,0.0,0.0,0.0,3,21.5,19.0,2019-10-02,1,63,28.425087108013937
0.0,0.0,0.0,0.0,1,22.3,17.7,2019-10-03,1,65,29.315972222222225
0.0,0.0,0.0,0.0,3,24.4,23.2,2019-10-04,2,67,30.791666666666664
12.5,12.5,0.0,11.0,61,18.1,23.6,2019-10-05,4,60,30.72822299651568
13.2,13.2,0.0,7.0,63,15.9,27.4,2019-10-06,1,45,21.788194444444443
0.4,0.4,0.0,1.0,51,16.2,24.5,2019-10-07,1,58,25.788194444444443
15.4,15.4,0.0,19.0,61,15.3,31.5,2019-10-08,4,72,35.979166666666664
0.0,0.0,0.0,0.0,3,16.1,15.4,2019-10-09,1,65,27.773519163763066
0.0,0.0,0.0,0.0,1,16.5,17.0,2019-10-10,1,65,28.663194444444443
0.0,0.0,0.0,0.0,3,18.1,23.5,2019-10-11,1,67,30.020833333333332
0.0,0.0,0.0,0.0,1,17.9,21.5,2019-10-12,1,60,28.052083333333332
0.0,0.0,0.0,0.0,0,17.9,20.5,2019-10-13,1,53,21.774305555555557
0.0,0.0,0.0,0.0,2,18.1,18.9,2019-10-14,1,63,26.582142857142856
0.0,0.0,0.0,0.0,2,17.8,17.2,2019-10-15,2,62,27.59205776173285
0.0,0.0,0.0,0.0,3,18.4,17.7,2019-10-16,1,62,26.656028368794328
0.0,0.0,0.0,0.0,3,18.2,16.8,2019-10-17,2,62,28.73684210526316
0.0,0.0,0.0,0.0,3,18.2,10.2,2019-10-18,4,69,29.99242424242424
0.0,0.0,0.0,0.0,3,17.4,15.9,2019-10-19,2,58,28.72932330827068
0.0,0.0,0.0,0.0,3,17.1,17.6,2019-10-20,1,54,22.633587786259543
0.0,0.0,0.0,0.0,3,17.9,19.7,2019-10-21,1,62,25.31734317343173
0.2,0.2,0.0,2.0,51,17.5,23.2,2019-10-22,1,65,28.364583333333332
0.0,0.0,0.0,0.0,3,17.4,26.1,2019-10-23,2,67,29.17013888888889
0.0,0.0,0.0,0.0,3,17.1,20.4,2019-10-24,2,69,30.367857142857144
0.0,0.0,0.0,0.0,3,17.0,21.9,2019-10-25,2,74,32.93309859154929
0.0,0.0,0.0,0.0,3,16.4,18.7,2019-10-26,1,63,28.642857142857142
1.2,1.2,0.0,8.0,51,16.0,16.6,2019-10-27,1,63,17.45220588235294
0.0,0.0,0.0,0.0,3,16.0,15.7,2019-10-28,1,53,20.406474820143885
1.0,1.0,0.0,5.0,51,15.6,13.7,2019-10-29,2,36,16.180555555555557
0.0,0.0,0.0,0.0,3,14.7,15.1,2019-10-30,1,60,26.55595667870036
6.7,6.7,0.0,10.0,61,15.2,13.8,2019-10-31,2,80,33.96739130434782
10.2,10.2,0.0,20.0,61,12.8,32.0,2019-11-01,13,71,38.02456140350877
0.0,0.0,0.0,0.0,3,11.7,19.8,2019-11-02,2,60,28.07317073170732
0.0,0.0,0.0,0.0,3,12.6,15.9,2019-11-03,2,65,30.04861111111111
0.0,0.0,0.0,0.0,3,17.9,18.7,2019-11-04,2,62,27.041811846689892
2.1,2.1,0.0,7.0,51,18.9,27.0,2019-11-05,4,65,30.70138888888889
0.0,0.0,0.0,0.0,2,19.6,25.9,2019-11-06,4,71,31.208333333333332
0.0,0.0,0.0,0.0,3,18.3,16.8,2019-11-07,2,69,30.190972222222225
0.0,0.0,0.0,0.0,3,17.7,12.5,2019-11-08,2,74,33.080139372822295
0.0,0.0,0.0,0.0,2,17.5,11.3,2019-11-09,4,63,29.648083623693378
0.0,0.0,0.0,0.0,3,16.5,12.0,2019-11-10,1,49,22.569444444444443
0.0,0.0,0.0,0.0,3,17.7,13.0,2019-11-11,2,60,26.9290780141844
0.0,0.0,0.0,0.0,2,16.7,14.7,2019-11-12,4,63,29.36111111111111
0.0,0.0,0.0,0.0,3,18.3,22.8,2019-11-13,2,65,28.368055555555557
3.2,3.2,0.0,7.0,61,15.5,17.5,2019-11-14,4,76,33.60069444444444
0.0,0.0,0.0,0.0,3,15.8,10.1,2019-11-15,4,72,32.81944444444444
0.0,0.0,0.0,0.0,1,15.0,21.4,2019-11-16,2,69,32.038327526132406
0.0,0.0,0.0,0.0,3,15.8,17.9,2019-11-17,1,58,25.402777777777775
0.0,0.0,0.0,0.0,3,15.3,13.0,2019-11-18,2,69,31.114982578397207
0.0,0.0,0.0,0.0,2,15.3,14.6,2019-11-19,4,74,31.92361111111111
0.0,0.0,0.0,0.0,3,14.1,14.4,2019-11-20,6,74,33.57142857142857
0.0,0.0,0.0,0.0,3,13.5,20.8,2019-11-21,4,76,33.1875
0.0,0.0,0.0,0.0,3,13.5,29.0,2019-11-22,4,76,33.52777777777778
3.1,3.1,0.0,10.0,53,13.4,13.4,2019-11-23,4,62,30.409722222222225
0.0,0.0,0.0,0.0,3,12.7,11.2,2019-11-24,1,54,24.996527777777775
0.8,0.8,0.0,3.0,51,13.5,16.5,2019-11-25,2,65,27.375
5.6,5.6,0.0,8.0,63,14.1,17.8,2019-11-26,9,67,32.27372262773722
1.6,1.6,0.0,5.0,53,11.3,28.1,2019-11-27,8,67,31.934027777777775
0.0,0.0,0.0,0.0,3,13.4,25.9,2019-11-28,2,65,29.797909407665504
17.3,17.3,0.0,11.0,63,15.2,30.7,2019-11-29,4,72,35.03460207612457
7.8,7.8,0.0,7.0,63,14.7,21.1,2019-11-30,2,62,29.442508710801395
2.0,2.0,0.0,13.0,51,9.2,32.5,2019-12-01,2,49,23.123674911660775
0.0,0.0,0.0,0.0,3,8.5,15.9,2019-12-02,2,69,28.932624113475175
1.8,1.8,0.0,8.0,53,9.6,21.8,2019-12-03,4,74,33.05555555555556
9.1,9.1,0.0,18.0,53,7.7,28.0,2019-12-04,13,69,39.70934256055363
0.0,0.0,0.0,0.0,3,7.5,25.5,2019-12-05,6,74,34.71875
0.0,0.0,0.0,0.0,0,6.2,10.4,2019-12-06,4,76,32.291666666666664
0.2,0.2,0.0,2.0,51,7.3,15.3,2019-12-07,4,60,28.60975609756097
0.5,0.5,0.0,3.0,51,9.6,13.2,2019-12-08,1,40,17.65853658536585
0.0,0.0,0.0,0.0,3,7.3,10.2,2019-12-09,2,65,28.152777777777775
0.0,0.0,0.0,0.0,0,7.9,13.6,2019-12-10,4,67,30.574912891986063
2.6,2.6,0.0,5.0,61,8.0,20.4,2019-12-11,4,80,32.611111111111114
2.1,2.1,0.0,7.0,55,9.8,14.3,2019-12-12,6,67,31.694444444444443
3.5,3.5,0.0,3.0,61,10.7,13.7,2019-12-13,9,69,34.538983050847456
2.2,2.2,0.0,2.0,61,12.0,19.6,2019-12-14,4,62,30.572916666666664
1.7,1.7,0.0,5.0,53,10.3,15.2,2019-12-15,1,45,19.40766550522648
0.0,0.0,0.0,0.0,0,7.8,12.2,2019-12-16,1,69,28.88888888888889
0.0,0.0,0.0,0.0,1,9.1,12.9,2019-12-17,4,67,31.555555555555557
0.0,0.0,0.0,0.0,0,11.5,18.3,2019-12-18,8,72,32.9375
0.0,0.0,0.0,0.0,3,11.3,12.8,2019-12-19,4,69,32.053003533568905
0.0,0.0,0.0,0.0,3,10.2,20.5,2019-12-20,4,72,33.361111111111114
0.6,0.6,0.0,2.0,51,14.2,36.7,2019-12-21,2,58,28.53103448275862
0.1,0.1,0.0,1.0,51,16.0,39.5,2019-12-22,2,45,20.797909407665504
2.3,2.3,0.0,9.0,53,14.1,33.0,2019-12-23,4,72,34.43554006968641
7.4,7.4,0.0,17.0,61,9.8,25.9,2019-12-24,6,67,35.91637630662021
3.1,3.1,0.0,10.0,55,8.7,16.9,2019-12-25,4,72,33.37366548042705
11.9,11.9,0.0,17.0,61,7.8,24.1,2019-12-26,9,74,38.81468531468531
1.4,1.4,0.0,4.0,53,6.5,17.0,2019-12-27,8,78,37.06271777003484
2.3,2.3,0.0,6.0,55,5.1,22.7,2019-12-28,6,65,34.892361111111114
5.3,5.3,0.0,19.0,53,5.4,25.5,2019-12-29,8,42,21.23611111111111
7.1,7.1,0.0,14.0,53,7.3,42.5,2019-12-30,4,71,37.0551724137931
7.3,7.3,0.0,13.0,53,6.5,34.6,2019-12-31,6,62,32.1184668989547
2.8,2.8,0.0,12.0,53,5.2,28.5,2020-01-01,2,33,14.727272727272728
4.9,4.9,0.0,24.0,53,5.3,27.4,2020-01-02,4,72,35.56794425087108
0.1,0.1,0.0,1.0,51,5.2,17.5,2020-01-03,9,63,30.270833333333332
0.0,0.0,0.0,0.0,3,5.3,10.8,2020-01-04,1,45,21.73611111111111
4.2,4.2,0.0,10.0,53,6.0,19.0,2020-01-05,2,45,18.916666666666664
36.9,36.9,0.0,24.0,63,6.7,43.2,2020-01-06,15,80,44.482638888888886
30.7,30.7,0.0,24.0,61,5.9,47.2,2020-01-07,17,80,44.017605633802816
5.7,5.7,0.0,16.0,53,4.8,37.4,2020-01-08,15,74,36.88194444444445
0.1,0.1,0.0,1.0,51,4.7,23.2,2020-01-09,9,71,34.62717770034843
0.0,0.0,0.0,0.0,3,4.4,7.8,2020-01-10,6,74,33.94097222222222
0.0,0.0,0.0,0.0,3,5.9,10.2,2020-01-11,4,54,26.756097560975608
1.6,1.6,0.0,7.0,51,7.1,19.3,2020-01-12,2,35,17.090592334494772
0.3,0.3,0.0,3.0,51,6.8,15.0,2020-01-13,6,60,28.470383275261323
0.0,0.0,0.0,0.0,3,5.5,9.2,2020-01-14,6,65,30.916666666666664
0.0,0.0,0.0,0.0,3,6.5,18.7,2020-01-15,6,63,30.090277777777775
0.0,0.0,0.0,0.0,3,7.9,25.5,2020-01-16,4,69,31.524305555555557
0.0,0.0,0.0,0.0,3,6.9,30.5,2020-01-17,6,81,36.86458333333333
0.0,0.0,0.0,0.0,3,6.8,25.0,2020-01-18,9,63,32.278745644599304
0.9,0.9,0.0,8.0,51,5.5,20.4,2020-01-19,4,49,23.974729241877256
3.9,3.9,0.0,16.0,53,5.0,33.9,2020-01-20,11,74,38.31597222222222
0.1,0.1,0.0,1.0,51,3.5,20.7,2020-01-21,8,71,33.55555555555556
0.0,0.0,0.0,0.0,3,4.2,17.4,2020-01-22,4,71,33.236111111111114
0.2,0.2,0.0,2.0,51,5.4,31.2,2020-01-23,6,71,32.75261324041812
0.0,0.0,0.0,0.0,3,4.3,14.0,2020-01-24,4,71,32.75347222222222
0.0,0.0,0.0,0.0,1,6.6,22.2,2020-01-25,6,60,31.340277777777775
0.0,0.0,0.0,0.0,3,9.2,21.7,2020-01-26,4,47,25.027777777777775
1.0,1.0,0.0,3.0,51,9.5,13.8,2020-01-27,4,65,29.916666666666664
7.3,7.3,0.0,13.0,61,8.6,25.1,2020-01-28,11,67,36.45833333333333
7.3,7.3,0.0,7.0,63,10.3,34.1,2020-01-29,6,83,35.29065743944637
13.2,13.2,0.0,12.0,63,6.4,19.1,2020-01-30,13,67,37.02430555555556
0.0,0.0,0.0,0.0,3,5.5,28.1,2020-01-31,6,71,33.697916666666664
1.0,1.0,0.0,6.0,51,9.5,28.6,2020-02-01,8,56,30.554006968641115
0.0,0.0,0.0,0.0,2,10.8,22.0,2020-02-02,2,53,22.503472222222225
0.9,0.9,0.0,3.0,51,11.8,31.4,2020-02-03,1,60,27.506944444444443
2.1,2.1,0.0,7.0,53,12.0,29.5,2020-02-04,9,62,32.4390243902439
23.1,23.1,0.0,14.0,63,12.7,31.3,2020-02-05,6,83,38.607638888888886
4.0,4.0,0.0,17.0,51,5.5,41.7,2020-02-06,8,74,34.80902777777778
3.1,3.1,0.0,11.0,53,3.8,21.5,2020-02-07,6,76,32.05902777777778
2.2,0.2,1.4,10.0,73,0.5,31.0,2020-02-08,15,44,28.372822299651567
0.0,0.0,0.0,0.0,3,0.8,13.8,2020-02-09,2,31,14.935714285714283
0.0,0.0,0.0,0.0,3,4.5,27.1,2020-02-10,2,63,29.773519163763066
2.2,2.2,0.0,5.0,55,9.7,33.2,2020-02-11,6,65,33.00694444444444
7.5,7.5,0.0,7.0,63,7.8,24.9,2020-02-12,9,65,34.291666666666664
0.1,0.1,0.0,1.0,51,7.4,18.7,2020-02-13,6,67,31.604166666666664
0.0,0.0,0.0,0.0,3,6.4,20.4,2020-02-14,6,72,33.42708333333333
3.0,3.0,0.0,11.0,53,8.0,24.6,2020-02-15,6,54,29.90592334494773
0.0,0.0,0.0,0.0,3,7.4,26.4,2020-02-16,4,45,20.52707581227437
0.0,0.0,0.0,0.0,3,6.2,19.8,2020-02-17,4,63,30.038194444444443
0.0,0.0,0.0,0.0,1,5.9,13.4,2020-02-18,6,65,31.56445993031359
0.0,0.0,0.0,0.0,3,7.5,13.7,2020-02-19,6,65,31.229965156794425
5.2,5.2,0.0,12.0,53,7.4,19.2,2020-02-20,6,76,39.039568345323744
4.7,4.7,0.0,16.0,53,6.7,28.3,2020-02-21,13,65,44.02777777777778
0.0,0.0,0.0,0.0,3,6.1,27.8,2020-02-22,4,56,28.243055555555557
0.0,0.0,0.0,0.0,3,5.7,16.2,2020-02-23,1,47,20.694444444444443
0.5,0.5,0.0,3.0,51,8.4,29.1,2020-02-24,6,60,28.628472222222225
0.0,0.0,0.0,0.0,3,7.3,15.9,2020-02-25,4,65,31.327464788732396
0.0,0.0,0.0,0.0,3,12.2,36.5,2020-02-26,6,63,32.5
7.8,7.8,0.0,5.0,63,14.1,43.3,2020-02-27,6,72,36.35664335664336
1.8,1.8,0.0,3.0,53,9.0,23.6,2020-02-28,6,67,32.979166666666664
7.7,7.7,0.0,19.0,55,7.7,28.6,2020-02-29,4,58,34.15277777777778
0.0,0.0,0.0,0.0,3,6.5,8.8,2020-03-01,2,47,22.510416666666664
0.0,0.0,0.0,0.0,3,9.1,23.4,2020-03-02,2,65,30.693379790940767
0.0,0.0,0.0,0.0,2,13.5,22.8,2020-03-03,4,90,35.184501845018445
0.0,0.0,0.0,0.0,3,13.8,13.8,2020-03-04,1,62,29.862190812720847
8.1,8.1,0.0,8.0,61,12.3,11.3,2020-03-05,4,76,34.19642857142857
12.9,12.9,0.0,11.0,63,10.4,15.5,2020-03-06,6,67,35.88732394366197
0.0,0.0,0.0,0.0,3,13.1,22.4,2020-03-07,4,60,30.81184668989547
0.0,0.0,0.0,0.0,3,14.8,11.7,2020-03-08,2,49,22.675
0.0,0.0,0.0,0.0,3,13.8,24.0,2020-03-09,2,62,29.392086330935246
10.7,10.7,0.0,21.0,61,9.8,23.5,2020-03-10,6,74,38.46099290780142
0.2,0.2,0.0,1.0,51,11.1,11.3,2020-03-11,6,69,32.69930069930069
0.0,0.0,0.0,0.0,0,11.5,20.5,2020-03-12,4,72,31.909747292418768
0.0,0.0,0.0,0.0,0,10.5,23.0,2020-03-13,6,71,32.292857142857144
0.0,0.0,0.0,0.0,3,9.5,22.8,2020-03-14,6,51,24.541666666666664
8.3,8.3,0.0,13.0,55,8.1,33.1,2020-03-15,1,42,18.753472222222225
1.3,1.3,0.0,5.0,51,6.0,35.1,2020-03-16,8,56,24.186379928315407
0.0,0.0,0.0,0.0,3,5.5,19.5,2020-03-17,4,54,21.909090909090907
0.3,0.3,0.0,3.0,51,4.6,27.9,2020-03-18,4,54,20.846153846153847
0.8,0.8,0.0,4.0,51,6.6,33.1,2020-03-19,4,40,18.065972222222225
0.0,0.0,0.0,0.0,3,6.7,15.3,2020-03-20,2,36,15.237762237762237
0.0,0.0,0.0,0.0,3,8.0,8.9,2020-03-21,1,15,7.907801418439715
0.0,0.0,0.0,0.0,3,9.5,25.7,2020-03-22,1,87,4.944444444444445
0.7,0.7,0.0,4.0,51,9.0,24.7,2020-03-23,2,33,14.526132404181183
1.4,1.4,0.0,14.0,51,8.0,31.1,2020-03-24,4,27,16.529616724738677
0.1,0.1,0.0,1.0,51,7.6,28.3,2020-03-25,6,26,14.275261324041812
0.0,0.0,0.0,0.0,3,8.7,35.9,2020-03-26,4,20,10.659722222222221
0.0,0.0,0.0,0.0,3,9.0,22.3,2020-03-27,1,20,11.65625
5.7,5.7,0.0,13.0,53,8.3,16.3,2020-03-28,1,17,7.6875
24.8,24.8,0.0,24.0,61,9.0,22.3,2020-03-29,4,20,9.77083333333333
0.0,0.0,0.0,0.0,3,10.3,19.9,2020-03-30,2,18,10.209790209790208
0.2,0.2,0.0,2.0,51,8.5,36.4,2020-03-31,2,20,10.361111111111112
0.2,0.2,0.0,2.0,51,7.8,26.7,2020-04-01,4,20,11.243055555555555
21.3,21.3,0.0,9.0,63,8.1,33.3,2020-04-02,4,27,13.19298245614035
5.4,5.4,0.0,11.0,61,7.2,19.8,2020-04-03,2,17,9.759581881533101
6.8,6.8,0.0,14.0,55,8.1,29.4,2020-04-04,1,13,7.111498257839721
13.0,13.0,0.0,23.0,61,9.3,45.5,2020-04-05,6,18,10.08362369337979
4.7,4.7,0.0,12.0,61,9.3,45.2,2020-04-06,4,20,11.450704225352112
0.0,0.0,0.0,0.0,1,9.1,47.9,2020-04-07,4,17,10.253472222222221
0.0,0.0,0.0,0.0,3,9.0,34.1,2020-04-08,2,17,8.885017421602788
0.0,0.0,0.0,0.0,3,8.6,22.1,2020-04-09,2,17,8.239583333333332
0.0,0.0,0.0,0.0,3,9.3,9.0,2020-04-10,1,15,8.257042253521126
0.0,0.0,0.0,0.0,3,10.7,20.0,2020-04-11,1,24,7.010489510489511
0.0,0.0,0.0,0.0,2,10.0,23.7,2020-04-12,1,31,9.590909090909092
0.0,0.0,0.0,0.0,3,9.8,14.1,2020-04-13,1,18,9.472027972027972
0.0,0.0,0.0,0.0,3,14.2,23.4,2020-04-14,2,17,8.735191637630662
5.5,5.5,0.0,12.0,53,9.7,33.3,2020-04-15,6,27,14.742160278745644
0.0,0.0,0.0,0.0,3,9.0,22.7,2020-04-16,4,24,12.251748251748252
0.0,0.0,0.0,0.0,3,9.9,10.7,2020-04-17,1,24,11.687943262411348
0.0,0.0,0.0,0.0,3,13.0,15.0,2020-04-18,1,15,7.40625
0.0,0.0,0.0,0.0,3,15.2,11.4,2020-04-19,1,13,6.177083333333333
0.0,0.0,0.0,0.0,3,12.6,33.1,2020-04-20,1,24,10.557491289198605
2.5,2.5,0.0,8.0,53,10.2,24.8,2020-04-21,2,38,14.88111888111888
0.0,0.0,0.0,0.0,3,10.1,32.7,2020-04-22,1,29,12.832752613240418
0.0,0.0,0.0,0.0,3,9.5,27.8,2020-04-23,1,17,8.32404181184669
0.0,0.0,0.0,0.0,2,10.1,29.0,2020-04-24,1,17,7.284722222222222
0.0,0.0,0.0,0.0,3,9.4,13.0,2020-04-25,1,15,6.149825783972124
0.0,0.0,0.0,0.0,3,13.3,20.6,2020-04-26,1,13,6.00354609929078
0.0,0.0,0.0,0.0,2,14.1,20.8,2020-04-27,1,36,11.923344947735192
0.0,0.0,0.0,0.0,1,14.8,17.5,2020-04-28,1,31,11.940766550522648
0.0,0.0,0.0,0.0,3,16.2,11.9,2020-04-29,1,31,13.361403508771929
0.0,0.0,0.0,0.0,3,16.6,16.9,2020-04-30,1,38,14.37630662020906
0.0,0.0,0.0,0.0,3,16.4,16.1,2020-05-01,1,17,6.334494773519164
0.0,0.0,0.0,0.0,3,17.3,16.8,2020-05-02,1,18,6.670138888888888
3.7,3.7,0.0,10.0,55,16.2,12.7,2020-05-03,1,20,9.369337979094077
17.9,17.9,0.0,24.0,61,13.6,15.7,2020-05-04,6,51,21.71276595744681
4.0,4.0,0.0,14.0,53,14.3,19.7,2020-05-05,1,27,14.073684210526316
0.4,0.4,0.0,2.0,51,15.7,23.8,2020-05-06,1,35,14.616724738675957
6.7,6.7,0.0,8.0,61,12.3,26.0,2020-05-07,1,38,16.637630662020904
0.8,0.8,0.0,3.0,51,13.7,19.6,2020-05-08,1,42,14.424354243542435
0.0,0.0,0.0,0.0,3,14.6,11.3,2020-05-09,1,17,7.505376344086021
0.0,0.0,0.0,0.0,3,16.2,9.8,2020-05-10,1,15,6.4642857142857135
0.0,0.0,0.0,0.0,3,18.9,11.7,2020-05-11,1,44,16.43913043478261
0.0,0.0,0.0,0.0,3,21.2,29.8,2020-05-12,1,38,15.731092436974787
0.0,0.0,0.0,0.0,1,17.0,26.2,2020-05-13,1,42,17.745833333333334
0.0,0.0,0.0,0.0,3,16.8,16.0,2020-05-14,1,47,17.34583333333333
0.0,0.0,0.0,0.0,3,21.4,19.7,2020-05-15,1,53,20.408071748878925
0.0,0.0,0.0,0.0,3,22.1,22.5,2020-05-16,1,15,7.752066115702479
0.0,0.0,0.0,0.0,3,21.7,17.5,2020-05-17,1,13,5.836
0.0,0.0,0.0,0.0,3,19.6,30.3,2020-05-18,1,15,7.069686411149825
0.0,0.0,0.0,0.0,3,20.7,24.7,2020-05-19,1,15,7.381118881118882
0.0,0.0,0.0,0.0,3,20.8,20.8,2020-05-20,1,58,24.303571428571427
0.6,0.6,0.0,5.0,51,17.7,29.1,2020-05-21,1,65,26.530035335689043
12.3,12.3,0.0,13.0,63,13.8,36.4,2020-05-22,6,51,26.320895522388057
3.6,3.6,0.0,7.0,61,12.6,24.1,2020-05-23,1,17,6.93006993006993
0.0,0.0,0.0,0.0,3,13.6,11.0,2020-05-24,1,8,2.635687732342008
0.9,0.9,0.0,8.0,51,14.7,20.2,2020-05-25,1,11,3.686411149825784
0.0,0.0,0.0,0.0,3,15.3,21.6,2020-05-26,1,11,4.340277777777778
7.5,7.5,0.0,12.0,61,13.8,26.5,2020-05-27,1,54,22.871428571428567
6.2,6.2,0.0,15.0,63,14.4,11.5,2020-05-28,6,44,19.71897810218978
3.9,3.9,0.0,10.0,53,15.0,18.1,2020-05-29,2,60,22.56343283582089
0.1,0.1,0.0,1.0,51,16.6,17.8,2020-05-30,1,11,5.885416666666666
0.0,0.0,0.0,0.0,1,17.8,16.3,2020-05-31,1,6,2.7929824561403507
3.2,3.2,0.0,12.0,55,16.3,16.4,2020-06-01,1,80,28.11111111111111
3.6,3.6,0.0,4.0,63,16.4,13.2,2020-06-02,1,60,24.944915254237287
4.0,4.0,0.0,5.0,63,15.8,8.9,2020-06-03,1,62,25.479020979020977
0.3,0.3,0.0,3.0,51,17.7,18.7,2020-06-04,1,54,25.54355400696864
0.0,0.0,0.0,0.0,3,20.7,17.6,2020-06-05,2,67,30.004016064257026
0.0,0.0,0.0,0.0,3,22.9,18.1,2020-06-06,1,31,14.426294820717132
0.0,0.0,0.0,0.0,1,21.2,19.4,2020-06-07,1,24,10.939271255060728
0.0,0.0,0.0,0.0,3,21.2,14.2,2020-06-08,1,54,24.34509803921569
0.0,0.0,0.0,0.0,3,23.2,15.0,2020-06-09,4,54,25.575645756457565
0.0,0.0,0.0,0.0,2,23.1,18.6,2020-06-10,4,56,27.01063829787234
0.0,0.0,0.0,0.0,3,21.6,22.0,2020-06-11,4,60,26.848591549295772
1.2,1.2,0.0,2.0,55,21.2,20.7,2020-06-12,6,60,28.87188612099644
6.6,6.6,0.0,9.0,55,20.6,17.6,2020-06-13,4,42,19.419928825622772
13.5,13.5,0.0,12.0,63,20.6,21.1,2020-06-14,1,26,13.16117216117216
5.9,5.9,0.0,8.0,61,21.6,22.4,2020-06-15,8,54,26.35494880546075
0.0,0.0,0.0,0.0,3,22.7,17.9,2020-06-16,4,58,27.55749128919861
0.0,0.0,0.0,0.0,1,23.1,14.4,2020-06-17,4,58,27.721830985915492
9.2,9.2,0.0,9.0,63,21.0,13.0,2020-06-18,4,58,27.75886524822695
13.9,13.9,0.0,13.0,63,20.7,17.8,2020-06-19,2,62,32.81362007168459
1.8,1.8,0.0,5.0,53,22.8,18.9,2020-06-20,1,54,13.343971631205672
0.0,0.0,0.0,0.0,3,23.2,18.7,2020-06-21,1,29,12.761403508771927
1.2,1.2,0.0,2.0,55,22.1,15.0,2020-06-22,1,56,26.333333333333332
13.1,13.1,0.0,8.0,65,22.1,10.2,2020-06-23,2,54,27.13588850174216
17.8,17.8,0.0,16.0,63,21.7,19.2,2020-06-24,4,56,27.140350877192983
0.5,0.5,0.0,5.0,51,22.5,19.7,2020-06-25,4,62,29.5859649122807
0.7,0.7,0.0,5.0,51,22.6,29.1,2020-06-26,6,67,34.397887323943664
0.0,0.0,0.0,0.0,1,22.9,25.5,2020-06-27,2,47,13.415492957746478
0.0,0.0,0.0,0.0,0,23.1,22.7,2020-06-28,1,36,9.516908212560386
0.0,0.0,0.0,0.0,3,23.2,18.1,2020-06-29,2,63,31.043478260869563
0.0,0.0,0.0,0.0,3,23.9,11.2,2020-06-30,1,60,29.5663082437276
0.0,0.0,0.0,0.0,1,25.4,17.8,2020-07-01,2,63,31.153846153846157
0.0,0.0,0.0,0.0,3,25.3,25.3,2020-07-02,4,62,30.354166666666664
0.0,0.0,0.0,0.0,3,25.3,22.7,2020-07-03,4,60,31.208333333333332
0.0,0.0,0.0,0.0,3,25.4,22.4,2020-07-04,4,42,22.927083333333332
0.0,0.0,0.0,0.0,2,25.6,25.9,2020-07-05,2,31,14.409722222222221
0.0,0.0,0.0,0.0,3,26.4,24.6,2020-07-06,2,54,26.770833333333332
0.0,0.0,0.0,0.0,3,26.0,19.6,2020-07-07,4,60,29.072916666666664
1.3,1.3,0.0,4.0,53,23.1,35.6,2020-07-08,6,60,29.4247491638796
0.0,0.0,0.0,0.0,3,23.2,30.3,2020-07-09,4,60,28.878472222222225
0.0,0.0,0.0,0.0,3,23.1,31.1,2020-07-10,6,62,30.684027777777775
0.0,0.0,0.0,0.0,2,24.3,30.3,2020-07-11,2,44,22.128472222222225
0.0,0.0,0.0,0.0,2,24.2,26.0,2020-07-12,1,33,15.684027777777777
1.4,1.4,0.0,7.0,51,21.3,33.4,2020-07-13,4,62,29.721254355400696
0.0,0.0,0.0,0.0,3,21.9,29.1,2020-07-14,4,63,29.979166666666664
0.0,0.0,0.0,0.0,3,20.6,23.7,2020-07-15,2,27,16.302083333333332
0.0,0.0,0.0,0.0,3,21.6,20.9,2020-07-16,4,56,27.881944444444443
